EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1	DEV_ACCURACY
1	16:00:46	0	0.1000	0.03177706119574323	0.031194772571325302	0.5613	0.5613	0.5613	0.5613
2	16:01:00	1	0.1000	0.022314859202502018	0.02261267602443695	0.4387	0.4387	0.4387	0.4387
3	16:01:12	0	0.1000	0.021768777728166325	0.025940410792827606	0.5613	0.5613	0.5613	0.5613
4	16:01:25	0	0.1000	0.02179865916684131	0.022844823077321053	0.5613	0.5613	0.5613	0.5613
5	16:01:38	1	0.1000	0.021739487843126678	0.028187427669763565	0.5613	0.5613	0.5613	0.5613
6	16:01:51	0	0.1000	0.021485360936988454	0.02220315858721733	0.5613	0.5613	0.5613	0.5613
7	16:02:04	1	0.1000	0.022093770235284832	0.02229267731308937	0.5613	0.5613	0.5613	0.5613
8	16:02:17	2	0.1000	0.0217150223400639	0.02250061370432377	0.4387	0.4387	0.4387	0.4387
9	16:02:30	3	0.1000	0.021447762044658786	0.02510097436606884	0.5613	0.5613	0.5613	0.5613
10	16:02:43	4	0.1000	0.021547028937959362	0.024301225319504738	0.5613	0.5613	0.5613	0.5613
11	16:02:56	5	0.1000	0.02162101653010744	0.022649822756648064	0.4387	0.4387	0.4387	0.4387
12	16:03:09	6	0.1000	0.0214614445839695	0.02361930161714554	0.5613	0.5613	0.5613	0.5613
13	16:03:22	1	0.0500	0.0214700195657548	0.022485796362161636	0.5613	0.5613	0.5613	0.5613
14	16:03:35	2	0.0500	0.021343129920343314	0.022832317277789116	0.5613	0.5613	0.5613	0.5613
15	16:03:48	3	0.0500	0.021511512827890347	0.022734494879841805	0.5613	0.5613	0.5613	0.5613
16	16:04:01	4	0.0500	0.02125542517283454	0.022588569670915604	0.5613	0.5613	0.5613	0.5613
17	16:04:13	5	0.0500	0.02128562902428654	0.022346321493387222	0.5613	0.5613	0.5613	0.5613
18	16:04:26	6	0.0500	0.021387164787859344	0.02242833375930786	0.5613	0.5613	0.5613	0.5613
19	16:04:39	1	0.0250	0.021201941321757057	0.02236919291317463	0.5613	0.5613	0.5613	0.5613
20	16:04:52	2	0.0250	0.02127425463526521	0.02245940826833248	0.5613	0.5613	0.5613	0.5613
21	16:05:05	0	0.0250	0.02128911741500438	0.022153109312057495	0.5613	0.5613	0.5613	0.5613
22	16:05:18	1	0.0250	0.02125139075564722	0.022479047998785973	0.5613	0.5613	0.5613	0.5613
23	16:05:31	2	0.0250	0.02121328036732068	0.02259703353047371	0.5613	0.5613	0.5613	0.5613
24	16:05:44	3	0.0250	0.02123348146398891	0.02236310765147209	0.5613	0.5613	0.5613	0.5613
25	16:05:56	4	0.0250	0.021161628214472587	0.022980762645602226	0.5613	0.5613	0.5613	0.5613
26	16:06:09	0	0.0250	0.021251145191356936	0.022118819877505302	0.5613	0.5613	0.5613	0.5613
27	16:06:22	1	0.0250	0.021259073892772755	0.022296836599707603	0.5613	0.5613	0.5613	0.5613
28	16:06:35	2	0.0250	0.021199838899487827	0.022591521963477135	0.5613	0.5613	0.5613	0.5613
29	16:06:48	3	0.0250	0.021253101404673406	0.02215699478983879	0.5613	0.5613	0.5613	0.5613
30	16:07:01	4	0.0250	0.021207074424130234	0.022442016750574112	0.5613	0.5613	0.5613	0.5613
31	16:07:13	5	0.0250	0.02126507265312759	0.022505903616547585	0.5613	0.5613	0.5613	0.5613
32	16:07:26	6	0.0250	0.021210393114904663	0.02218437008559704	0.5613	0.5613	0.5613	0.5613
33	16:07:39	1	0.0125	0.02120263098985791	0.022142518311738968	0.5613	0.5613	0.5613	0.5613
34	16:07:52	2	0.0125	0.02113105924713124	0.022206023335456848	0.5613	0.5613	0.5613	0.5613
35	16:08:05	3	0.0125	0.021209753509570776	0.022150229662656784	0.5613	0.5613	0.5613	0.5613
36	16:08:17	4	0.0125	0.02121046923598367	0.022231897339224815	0.5613	0.5613	0.5613	0.5613
37	16:08:30	5	0.0125	0.02118095612234977	0.02220962382853031	0.5613	0.5613	0.5613	0.5613
38	16:08:43	6	0.0125	0.02115587275060748	0.02238275483250618	0.5613	0.5613	0.5613	0.5613
39	16:08:56	1	0.0063	0.021085050537358575	0.0222883690148592	0.5613	0.5613	0.5613	0.5613
